data2,data1,loggerUid,logDateTime,dateTime
8.38,0,FE23BC74DC01,1621401300,19-05-2021 05:15:00
8.38,0,FE23BC74DC01,1621402200,19-05-2021 05:30:00
8.44,0,FE23BC74DC01,1621403100,19-05-2021 05:45:00
8.38,0,FE23BC74DC01,1621404000,19-05-2021 06:00:00
8.44,0,FE23BC74DC01,1621404900,19-05-2021 06:15:00
8.5,0,FE23BC74DC01,1621405800,19-05-2021 06:30:00
8.63,0,FE23BC74DC01,1621406700,19-05-2021 06:45:00
8.63,0,FE23BC74DC01,1621407600,19-05-2021 07:00:00
8.69,0,FE23BC74DC01,1621408500,19-05-2021 07:15:00
8.69,0,FE23BC74DC01,1621409400,19-05-2021 07:30:00
8.44,0,FE23BC74DC01,1621410300,19-05-2021 07:45:00
8.19,0,FE23BC74DC01,1621411200,19-05-2021 08:00:00
8.13,0,FE23BC74DC01,1621412100,19-05-2021 08:15:00
8.06,0,FE23BC74DC01,1621413000,19-05-2021 08:30:00
8.06,0,FE23BC74DC01,1621413900,19-05-2021 08:45:00
8,2.86,FE23BC74DC01,1621414800,19-05-2021 09:00:00
7.75,11.88,FE23BC74DC01,1621415700,19-05-2021 09:15:00
7.63,29.48,FE23BC74DC01,1621416600,19-05-2021 09:30:00
7.63,55.44,FE23BC74DC01,1621417500,19-05-2021 09:45:00
7.69,90.2,FE23BC74DC01,1621418400,19-05-2021 10:00:00
7.81,135.08,FE23BC74DC01,1621419300,19-05-2021 10:15:00
8,192.28,FE23BC74DC01,1621420200,19-05-2021 10:30:00
8.13,261.14,FE23BC74DC01,1621421100,19-05-2021 10:45:00
8.13,348.04,FE23BC74DC01,1621422000,19-05-2021 11:00:00
8.13,457.38,FE23BC74DC01,1621422900,19-05-2021 11:15:00
8.06,589.82,FE23BC74DC01,1621423800,19-05-2021 11:30:00
8,724.02,FE23BC74DC01,1621424700,19-05-2021 11:45:00
8,878.02,FE23BC74DC01,1621425600,19-05-2021 12:00:00
8,1051.16,FE23BC74DC01,1621426500,19-05-2021 12:15:00
8,1275.78,FE23BC74DC01,1621427400,19-05-2021 12:30:00
8,1483.46,FE23BC74DC01,1621428300,19-05-2021 12:45:00
8.06,1701.92,FE23BC74DC01,1621429200,19-05-2021 13:00:00
8.13,1970.76,FE23BC74DC01,1621430100,19-05-2021 13:15:00
8.19,2220.2400000000002,FE23BC74DC01,1621431000,19-05-2021 13:30:00
8.25,2500.08,FE23BC74DC01,1621431900,19-05-2021 13:45:00
8.38,2733.94,FE23BC74DC01,1621432800,19-05-2021 14:00:00
8.44,2937.44,FE23BC74DC01,1621433700,19-05-2021 14:15:00
8.5,3144.02,FE23BC74DC01,1621434600,19-05-2021 14:30:00
8.56,3279.32,FE23BC74DC01,1621435500,19-05-2021 14:45:00
8.63,3306.6,FE23BC74DC01,1621436400,19-05-2021 15:00:00
8.5,3414.4,FE23BC74DC01,1621437300,19-05-2021 15:15:00
8.56,3412.2,FE23BC74DC01,1621438200,19-05-2021 15:30:00
8.69,3434.86,FE23BC74DC01,1621439100,19-05-2021 15:45:00
8.81,3371.5,FE23BC74DC01,1621440000,19-05-2021 16:00:00
8.94,3294.5,FE23BC74DC01,1621440900,19-05-2021 16:15:00
9,3210.9,FE23BC74DC01,1621441800,19-05-2021 16:30:00
9.06,3083.96,FE23BC74DC01,1621442700,19-05-2021 16:45:00
9.25,2926.66,FE23BC74DC01,1621443600,19-05-2021 17:00:00
9.44,2814.9,FE23BC74DC01,1621444500,19-05-2021 17:15:00
9.69,2689.94,FE23BC74DC01,1621445400,19-05-2021 17:30:00
9.88,2556.62,FE23BC74DC01,1621446300,19-05-2021 17:45:00
10,2354.22,FE23BC74DC01,1621447200,19-05-2021 18:00:00
9.25,2107.82,FE23BC74DC01,1621448100,19-05-2021 18:15:00
9.25,1890.24,FE23BC74DC01,1621449000,19-05-2021 18:30:00
9.63,1704.34,FE23BC74DC01,1621449900,19-05-2021 18:45:00
10.06,1572.34,FE23BC74DC01,1621450800,19-05-2021 19:00:00
9.75,1411.96,FE23BC74DC01,1621451700,19-05-2021 19:15:00
9.56,1263.9,FE23BC74DC01,1621452600,19-05-2021 19:30:00
9.81,1099.1200000000001,FE23BC74DC01,1621453500,19-05-2021 19:45:00
9.5,955.24,FE23BC74DC01,1621454400,19-05-2021 20:00:00
9.38,872.74,FE23BC74DC01,1621455300,19-05-2021 20:15:00
9.31,765.16,FE23BC74DC01,1621456200,19-05-2021 20:30:00
9.31,666.38,FE23BC74DC01,1621457100,19-05-2021 20:45:00
8.75,566.28,FE23BC74DC01,1621458000,19-05-2021 21:00:00
8.31,473,FE23BC74DC01,1621458900,19-05-2021 21:15:00
8,412.28000000000003,FE23BC74DC01,1621459800,19-05-2021 21:30:00
7.81,355.74,FE23BC74DC01,1621460700,19-05-2021 21:45:00
7.81,296.56,FE23BC74DC01,1621461600,19-05-2021 22:00:00
7.81,245.52,FE23BC74DC01,1621462500,19-05-2021 22:15:00
7.81,201.3,FE23BC74DC01,1621463400,19-05-2021 22:30:00
7.88,161.04,FE23BC74DC01,1621464300,19-05-2021 22:45:00
7.94,122.98,FE23BC74DC01,1621465200,19-05-2021 23:00:00
7.94,88.66,FE23BC74DC01,1621466100,19-05-2021 23:15:00
7.94,58.74,FE23BC74DC01,1621467000,19-05-2021 23:30:00
7.94,32.12,FE23BC74DC01,1621467900,19-05-2021 23:45:00
7.94,12.32,FE23BC74DC01,1621468800,20-05-2021 00:00:00
7.94,2.42,FE23BC74DC01,1621469700,20-05-2021 00:15:00
8,0.22,FE23BC74DC01,1621470600,20-05-2021 00:30:00
8,0,FE23BC74DC01,1621471500,20-05-2021 00:45:00
8.06,0,FE23BC74DC01,1621472400,20-05-2021 01:00:00
8.06,0,FE23BC74DC01,1621473300,20-05-2021 01:15:00
8.13,0,FE23BC74DC01,1621474200,20-05-2021 01:30:00
8.19,0,FE23BC74DC01,1621475100,20-05-2021 01:45:00
8.31,0,FE23BC74DC01,1621476000,20-05-2021 02:00:00
8.31,0,FE23BC74DC01,1621476900,20-05-2021 02:15:00
8.38,0,FE23BC74DC01,1621477800,20-05-2021 02:30:00
8.44,0,FE23BC74DC01,1621478700,20-05-2021 02:45:00
8.44,0,FE23BC74DC01,1621479600,20-05-2021 03:00:00
8.44,0,FE23BC74DC01,1621480500,20-05-2021 03:15:00
8.5,0,FE23BC74DC01,1621481400,20-05-2021 03:30:00
8.63,0,FE23BC74DC01,1621482300,20-05-2021 03:45:00
8.81,0,FE23BC74DC01,1621483200,20-05-2021 04:00:00
8.88,0,FE23BC74DC01,1621484100,20-05-2021 04:15:00
8.81,0,FE23BC74DC01,1621485000,20-05-2021 04:30:00
8.88,0,FE23BC74DC01,1621485900,20-05-2021 04:45:00
9,0,FE23BC74DC01,1621486800,20-05-2021 05:00:00
9.06,0,FE23BC74DC01,1621487700,20-05-2021 05:15:00
9.06,0,FE23BC74DC01,1621488600,20-05-2021 05:30:00
9.06,0,FE23BC74DC01,1621489500,20-05-2021 05:45:00
9.06,0,FE23BC74DC01,1621490400,20-05-2021 06:00:00
9.06,0,FE23BC74DC01,1621491300,20-05-2021 06:15:00
9,0,FE23BC74DC01,1621492200,20-05-2021 06:30:00
9,0,FE23BC74DC01,1621493100,20-05-2021 06:45:00
8.75,0,FE23BC74DC01,1621494000,20-05-2021 07:00:00
8.63,0,FE23BC74DC01,1621494900,20-05-2021 07:15:00
8.56,0,FE23BC74DC01,1621495800,20-05-2021 07:30:00
8.56,0,FE23BC74DC01,1621496700,20-05-2021 07:45:00
8.56,0,FE23BC74DC01,1621497600,20-05-2021 08:00:00
8.56,0,FE23BC74DC01,1621498500,20-05-2021 08:15:00
8.63,0,FE23BC74DC01,1621499400,20-05-2021 08:30:00
8.63,0.22,FE23BC74DC01,1621500300,20-05-2021 08:45:00
8.69,3.74,FE23BC74DC01,1621501200,20-05-2021 09:00:00
8.56,12.98,FE23BC74DC01,1621502100,20-05-2021 09:15:00
8.31,25.3,FE23BC74DC01,1621503000,20-05-2021 09:30:00
8.25,34.54,FE23BC74DC01,1621503900,20-05-2021 09:45:00
8.19,58.08,FE23BC74DC01,1621504800,20-05-2021 10:00:00
8.13,83.82000000000001,FE23BC74DC01,1621505700,20-05-2021 10:15:00
8.13,131.34,FE23BC74DC01,1621506600,20-05-2021 10:30:00
8.19,197.78,FE23BC74DC01,1621507500,20-05-2021 10:45:00
8.19,259.82,FE23BC74DC01,1621508400,20-05-2021 11:00:00
8.25,348.7,FE23BC74DC01,1621509300,20-05-2021 11:15:00
8.25,489.94,FE23BC74DC01,1621510200,20-05-2021 11:30:00
8.31,628.54,FE23BC74DC01,1621511100,20-05-2021 11:45:00
8.38,746.24,FE23BC74DC01,1621512000,20-05-2021 12:00:00
8.38,919.38,FE23BC74DC01,1621512900,20-05-2021 12:15:00
8.31,1158.08,FE23BC74DC01,1621513800,20-05-2021 12:30:00
8.31,1370.38,FE23BC74DC01,1621514700,20-05-2021 12:45:00
8.38,1613.92,FE23BC74DC01,1621515600,20-05-2021 13:00:00
8.44,1816.1,FE23BC74DC01,1621516500,20-05-2021 13:15:00
8.5,2056.56,FE23BC74DC01,1621517400,20-05-2021 13:30:00
8.56,2307.58,FE23BC74DC01,1621518300,20-05-2021 13:45:00
8.63,2565.86,FE23BC74DC01,1621519200,20-05-2021 14:00:00
8.69,2825.02,FE23BC74DC01,1621520100,20-05-2021 14:15:00
8.81,3059.32,FE23BC74DC01,1621521000,20-05-2021 14:30:00
8.88,3263.92,FE23BC74DC01,1621521900,20-05-2021 14:45:00
9,3384.04,FE23BC74DC01,1621522800,20-05-2021 15:00:00
9.13,3606.2400000000002,FE23BC74DC01,1621523700,20-05-2021 15:15:00
9.25,3775.64,FE23BC74DC01,1621524600,20-05-2021 15:30:00
9.44,3993.66,FE23BC74DC01,1621525500,20-05-2021 15:45:00
9.56,4002.02,FE23BC74DC01,1621526400,20-05-2021 16:00:00
9.44,3995.64,FE23BC74DC01,1621527300,20-05-2021 16:15:00
9.13,3908.52,FE23BC74DC01,1621528200,20-05-2021 16:30:00
9.19,3805.34,FE23BC74DC01,1621529100,20-05-2021 16:45:00
9.25,3747.7,FE23BC74DC01,1621530000,20-05-2021 17:00:00
9.38,3614.6,FE23BC74DC01,1621530900,20-05-2021 17:15:00
9.63,3439.48,FE23BC74DC01,1621531800,20-05-2021 17:30:00
9.75,3238.84,FE23BC74DC01,1621532700,20-05-2021 17:45:00
9.88,2938.1,FE23BC74DC01,1621533600,20-05-2021 18:00:00
9.5,2696.76,FE23BC74DC01,1621534500,20-05-2021 18:15:00
9.38,2460.48,FE23BC74DC01,1621535400,20-05-2021 18:30:00
9.44,2232.12,FE23BC74DC01,1621536300,20-05-2021 18:45:00
9.63,1990.1200000000001,FE23BC74DC01,1621537200,20-05-2021 19:00:00
9.69,1754.94,FE23BC74DC01,1621538100,20-05-2021 19:15:00
9.44,1537.36,FE23BC74DC01,1621539000,20-05-2021 19:30:00
9.19,1328.58,FE23BC74DC01,1621539900,20-05-2021 19:45:00
9.13,1132.78,FE23BC74DC01,1621540800,20-05-2021 20:00:00
9.19,969.76,FE23BC74DC01,1621541700,20-05-2021 20:15:00
9.06,832.7,FE23BC74DC01,1621542600,20-05-2021 20:30:00
9.13,714.34,FE23BC74DC01,1621543500,20-05-2021 20:45:00
9.13,608.96,FE23BC74DC01,1621544400,20-05-2021 21:00:00
9.06,512.16,FE23BC74DC01,1621545300,20-05-2021 21:15:00
9,429.22,FE23BC74DC01,1621546200,20-05-2021 21:30:00
8.81,357.94,FE23BC74DC01,1621547100,20-05-2021 21:45:00
8.81,290.62,FE23BC74DC01,1621548000,20-05-2021 22:00:00
8.88,208.78,FE23BC74DC01,1621548900,20-05-2021 22:15:00
9,161.04,FE23BC74DC01,1621549800,20-05-2021 22:30:00
9,103.18,FE23BC74DC01,1621550700,20-05-2021 22:45:00
8.63,60.94,FE23BC74DC01,1621551600,20-05-2021 23:00:00
8.69,45.54,FE23BC74DC01,1621552500,20-05-2021 23:15:00
8.31,35.42,FE23BC74DC01,1621553400,20-05-2021 23:30:00
8.19,21.78,FE23BC74DC01,1621554300,20-05-2021 23:45:00
8.19,8.8,FE23BC74DC01,1621555200,21-05-2021 00:00:00
8.19,2.2,FE23BC74DC01,1621556100,21-05-2021 00:15:00
7.94,0.22,FE23BC74DC01,1621557000,21-05-2021 00:30:00
7.88,0,FE23BC74DC01,1621557900,21-05-2021 00:45:00
7.88,0,FE23BC74DC01,1621558800,21-05-2021 01:00:00
7.88,0,FE23BC74DC01,1621559700,21-05-2021 01:15:00
7.94,0,FE23BC74DC01,1621560600,21-05-2021 01:30:00
8,0,FE23BC74DC01,1621561500,21-05-2021 01:45:00
8.13,0,FE23BC74DC01,1621562400,21-05-2021 02:00:00
8.19,0,FE23BC74DC01,1621563300,21-05-2021 02:15:00
8.25,0,FE23BC74DC01,1621564200,21-05-2021 02:30:00
8.31,0,FE23BC74DC01,1621565100,21-05-2021 02:45:00
8.44,0,FE23BC74DC01,1621566000,21-05-2021 03:00:00
8.5,0,FE23BC74DC01,1621566900,21-05-2021 03:15:00
8.5,0,FE23BC74DC01,1621567800,21-05-2021 03:30:00
8.38,0,FE23BC74DC01,1621568700,21-05-2021 03:45:00
8.31,0,FE23BC74DC01,1621569600,21-05-2021 04:00:00
8.5,0,FE23BC74DC01,1621570500,21-05-2021 04:15:00
8.5,0,FE23BC74DC01,1621571400,21-05-2021 04:30:00
8.63,0,FE23BC74DC01,1621572300,21-05-2021 04:45:00
8.63,0,FE23BC74DC01,1621573200,21-05-2021 05:00:00
8.69,0,FE23BC74DC01,1621574100,21-05-2021 05:15:00
8.69,0,FE23BC74DC01,1621575000,21-05-2021 05:30:00
8.69,0,FE23BC74DC01,1621575900,21-05-2021 05:45:00
8.75,0,FE23BC74DC01,1621576800,21-05-2021 06:00:00
8.88,0,FE23BC74DC01,1621577700,21-05-2021 06:15:00
8.94,0,FE23BC74DC01,1621578600,21-05-2021 06:30:00
9,0,FE23BC74DC01,1621579500,21-05-2021 06:45:00
9.06,0,FE23BC74DC01,1621580400,21-05-2021 07:00:00
8.94,0,FE23BC74DC01,1621581300,21-05-2021 07:15:00
8.75,0,FE23BC74DC01,1621582200,21-05-2021 07:30:00
8.69,0,FE23BC74DC01,1621583100,21-05-2021 07:45:00
8.69,0,FE23BC74DC01,1621584000,21-05-2021 08:00:00
8.69,0,FE23BC74DC01,1621584900,21-05-2021 08:15:00
8.69,0,FE23BC74DC01,1621585800,21-05-2021 08:30:00
8.56,0.22,FE23BC74DC01,1621586700,21-05-2021 08:45:00
8.5,3.74,FE23BC74DC01,1621587600,21-05-2021 09:00:00
8.44,13.2,FE23BC74DC01,1621588500,21-05-2021 09:15:00
8.44,26.62,FE23BC74DC01,1621589400,21-05-2021 09:30:00
8.5,42.9,FE23BC74DC01,1621590300,21-05-2021 09:45:00
8.44,70.18,FE23BC74DC01,1621591200,21-05-2021 10:00:00
8.44,94.16,FE23BC74DC01,1621592100,21-05-2021 10:15:00
8.44,113.74,FE23BC74DC01,1621593000,21-05-2021 10:30:00
8.44,148.94,FE23BC74DC01,1621593900,21-05-2021 10:45:00
8.5,199.1,FE23BC74DC01,1621594800,21-05-2021 11:00:00
8.5,221.1,FE23BC74DC01,1621595700,21-05-2021 11:15:00
8.44,304.04,FE23BC74DC01,1621596600,21-05-2021 11:30:00
8.5,374.66,FE23BC74DC01,1621597500,21-05-2021 11:45:00
8.56,366.3,FE23BC74DC01,1621598400,21-05-2021 12:00:00
8.56,410.52,FE23BC74DC01,1621599300,21-05-2021 12:15:00
8.63,746.46,FE23BC74DC01,1621600200,21-05-2021 12:30:00
8.63,785.84,FE23BC74DC01,1621601100,21-05-2021 12:45:00
8.69,544.0600000000001,FE23BC74DC01,1621602000,21-05-2021 13:00:00
8.69,1091.2,FE23BC74DC01,1621602900,21-05-2021 13:15:00
8.63,1672.44,FE23BC74DC01,1621603800,21-05-2021 13:30:00
8.56,1652.2,FE23BC74DC01,1621604700,21-05-2021 13:45:00
8.44,1926.76,FE23BC74DC01,1621605600,21-05-2021 14:00:00
8.5,1722.38,FE23BC74DC01,1621606500,21-05-2021 14:15:00
8.63,2669.04,FE23BC74DC01,1621607400,21-05-2021 14:30:00
8.69,2542.32,FE23BC74DC01,1621608300,21-05-2021 14:45:00
8.81,3141.38,FE23BC74DC01,1621609200,21-05-2021 15:00:00
8.88,3475.56,FE23BC74DC01,1621610100,21-05-2021 15:15:00
8.94,2261.82,FE23BC74DC01,1621611000,21-05-2021 15:30:00
9,2763.86,FE23BC74DC01,1621611900,21-05-2021 15:45:00
9,3493.6,FE23BC74DC01,1621612800,21-05-2021 16:00:00
8.56,3159.42,FE23BC74DC01,1621613700,21-05-2021 16:15:00
8.5,3603.16,FE23BC74DC01,1621614600,21-05-2021 16:30:00
8.63,4068.2400000000002,FE23BC74DC01,1621615500,21-05-2021 16:45:00
8.75,3439.26,FE23BC74DC01,1621616400,21-05-2021 17:00:00
9,4166.14,FE23BC74DC01,1621617300,21-05-2021 17:15:00
9.06,2524.94,FE23BC74DC01,1621618200,21-05-2021 17:30:00
9.13,2182.84,FE23BC74DC01,1621619100,21-05-2021 17:45:00
9.19,1985.72,FE23BC74DC01,1621620000,21-05-2021 18:00:00
9.19,1966.14,FE23BC74DC01,1621620900,21-05-2021 18:15:00
9.19,2018.5,FE23BC74DC01,1621621800,21-05-2021 18:30:00
8.94,2031.04,FE23BC74DC01,1621622700,21-05-2021 18:45:00
8.75,2301.42,FE23BC74DC01,1621623600,21-05-2021 19:00:00
8.69,1966.14,FE23BC74DC01,1621624500,21-05-2021 19:15:00
8.69,1688.06,FE23BC74DC01,1621625400,21-05-2021 19:30:00
8.69,1450.9,FE23BC74DC01,1621626300,21-05-2021 19:45:00
8.63,1218.58,FE23BC74DC01,1621627200,21-05-2021 20:00:00
8.69,1042.36,FE23BC74DC01,1621628100,21-05-2021 20:15:00
8.69,870.76,FE23BC74DC01,1621629000,21-05-2021 20:30:00
8.75,740.96,FE23BC74DC01,1621629900,21-05-2021 20:45:00
8.69,573.54,FE23BC74DC01,1621630800,21-05-2021 21:00:00
8.69,423.28000000000003,FE23BC74DC01,1621631700,21-05-2021 21:15:00
8.63,419.32,FE23BC74DC01,1621632600,21-05-2021 21:30:00
8.56,352,FE23BC74DC01,1621633500,21-05-2021 21:45:00
8.5,168.08,FE23BC74DC01,1621634400,21-05-2021 22:00:00
8.44,130.24,FE23BC74DC01,1621635300,21-05-2021 22:15:00
8.5,111.76,FE23BC74DC01,1621636200,21-05-2021 22:30:00
8.56,91.52,FE23BC74DC01,1621637100,21-05-2021 22:45:00
8.56,79.86,FE23BC74DC01,1621638000,21-05-2021 23:00:00
8.63,61.38,FE23BC74DC01,1621638900,21-05-2021 23:15:00
8.69,41.8,FE23BC74DC01,1621639800,21-05-2021 23:30:00
8.56,22.22,FE23BC74DC01,1621640700,21-05-2021 23:45:00
8.31,7.48,FE23BC74DC01,1621641600,22-05-2021 00:00:00
8.25,1.54,FE23BC74DC01,1621642500,22-05-2021 00:15:00
8.25,0,FE23BC74DC01,1621643400,22-05-2021 00:30:00
8.25,0,FE23BC74DC01,1621644300,22-05-2021 00:45:00
8.5,0,FE23BC74DC01,1621645200,22-05-2021 01:00:00
8.56,0,FE23BC74DC01,1621646100,22-05-2021 01:15:00
8.69,0,FE23BC74DC01,1621647000,22-05-2021 01:30:00
8.75,0,FE23BC74DC01,1621647900,22-05-2021 01:45:00
8.81,0,FE23BC74DC01,1621648800,22-05-2021 02:00:00
8.44,0,FE23BC74DC01,1621649700,22-05-2021 02:15:00
8.44,0,FE23BC74DC01,1621650600,22-05-2021 02:30:00
8.25,0,FE23BC74DC01,1621651500,22-05-2021 02:45:00
8.19,0,FE23BC74DC01,1621652400,22-05-2021 03:00:00
8.19,0,FE23BC74DC01,1621653300,22-05-2021 03:15:00
8.19,0,FE23BC74DC01,1621654200,22-05-2021 03:30:00
8.25,0,FE23BC74DC01,1621655100,22-05-2021 03:45:00
8.44,0,FE23BC74DC01,1621656000,22-05-2021 04:00:00
8.69,0,FE23BC74DC01,1621656900,22-05-2021 04:15:00
8.75,0,FE23BC74DC01,1621657800,22-05-2021 04:30:00
8.81,0,FE23BC74DC01,1621658700,22-05-2021 04:45:00
8.81,0,FE23BC74DC01,1621659600,22-05-2021 05:00:00
8.63,0,FE23BC74DC01,1621660500,22-05-2021 05:15:00
8.69,0,FE23BC74DC01,1621661400,22-05-2021 05:30:00
8.75,0,FE23BC74DC01,1621662300,22-05-2021 05:45:00
8.81,0,FE23BC74DC01,1621663200,22-05-2021 06:00:00
8.81,0,FE23BC74DC01,1621664100,22-05-2021 06:15:00
8.88,0,FE23BC74DC01,1621665000,22-05-2021 06:30:00
8.94,0,FE23BC74DC01,1621665900,22-05-2021 06:45:00
9,0,FE23BC74DC01,1621666800,22-05-2021 07:00:00
9.06,0,FE23BC74DC01,1621667700,22-05-2021 07:15:00
9.13,0,FE23BC74DC01,1621668600,22-05-2021 07:30:00
9.13,0,FE23BC74DC01,1621669500,22-05-2021 07:45:00
9.06,0,FE23BC74DC01,1621670400,22-05-2021 08:00:00
9,0,FE23BC74DC01,1621671300,22-05-2021 08:15:00
8.94,0,FE23BC74DC01,1621672200,22-05-2021 08:30:00
9,0,FE23BC74DC01,1621673100,22-05-2021 08:45:00
9.06,0.66,FE23BC74DC01,1621674000,22-05-2021 09:00:00
9.19,3.74,FE23BC74DC01,1621674900,22-05-2021 09:15:00
9.19,9.02,FE23BC74DC01,1621675800,22-05-2021 09:30:00
9,10.34,FE23BC74DC01,1621676700,22-05-2021 09:45:00
9,16.5,FE23BC74DC01,1621677600,22-05-2021 10:00:00
9,24.86,FE23BC74DC01,1621678500,22-05-2021 10:15:00
8.94,32.12,FE23BC74DC01,1621679400,22-05-2021 10:30:00
8.88,53.46,FE23BC74DC01,1621680300,22-05-2021 10:45:00
8.88,73.26,FE23BC74DC01,1621681200,22-05-2021 11:00:00
8.69,91.96,FE23BC74DC01,1621682100,22-05-2021 11:15:00
8.63,79.2,FE23BC74DC01,1621683000,22-05-2021 11:30:00
8.5,77,FE23BC74DC01,1621683900,22-05-2021 11:45:00
8.25,62.04,FE23BC74DC01,1621684800,22-05-2021 12:00:00
8.38,106.48,FE23BC74DC01,1621685700,22-05-2021 12:15:00
8.63,185.02,FE23BC74DC01,1621686600,22-05-2021 12:30:00
8.75,231.22,FE23BC74DC01,1621687500,22-05-2021 12:45:00
9,219.78,FE23BC74DC01,1621688400,22-05-2021 13:00:00
8.94,398.42,FE23BC74DC01,1621689300,22-05-2021 13:15:00
9,337.92,FE23BC74DC01,1621690200,22-05-2021 13:30:00
9,323.18,FE23BC74DC01,1621691100,22-05-2021 13:45:00
9,282.7,FE23BC74DC01,1621692000,22-05-2021 14:00:00
8.94,215.6,FE23BC74DC01,1621692900,22-05-2021 14:15:00
8.94,328.46,FE23BC74DC01,1621693800,22-05-2021 14:30:00
9,381.26,FE23BC74DC01,1621694700,22-05-2021 14:45:00
9,136.62,FE23BC74DC01,1621695600,22-05-2021 15:00:00
9.06,181.72,FE23BC74DC01,1621696500,22-05-2021 15:15:00
9,166.98,FE23BC74DC01,1621697400,22-05-2021 15:30:00
9,95.92,FE23BC74DC01,1621698300,22-05-2021 15:45:00
9,82.72,FE23BC74DC01,1621699200,22-05-2021 16:00:00
9,17.6,FE23BC74DC01,1621700100,22-05-2021 16:15:00
9.06,4.4,FE23BC74DC01,1621701000,22-05-2021 16:30:00
9.06,0.88,FE23BC74DC01,1621701900,22-05-2021 16:45:00
9.06,2.42,FE23BC74DC01,1621702800,22-05-2021 17:00:00
9.06,2.86,FE23BC74DC01,1621703700,22-05-2021 17:15:00
9,3.74,FE23BC74DC01,1621704600,22-05-2021 17:30:00
8.94,8.14,FE23BC74DC01,1621705500,22-05-2021 17:45:00
9,11,FE23BC74DC01,1621706400,22-05-2021 18:00:00
9,16.5,FE23BC74DC01,1621707300,22-05-2021 18:15:00
9,5.28,FE23BC74DC01,1621708200,22-05-2021 18:30:00
9,2.2,FE23BC74DC01,1621709100,22-05-2021 18:45:00
9,1.54,FE23BC74DC01,1621710000,22-05-2021 19:00:00
9,1.1,FE23BC74DC01,1621710900,22-05-2021 19:15:00
9,0.88,FE23BC74DC01,1621711800,22-05-2021 19:30:00
9,0.44,FE23BC74DC01,1621712700,22-05-2021 19:45:00
8.88,0.88,FE23BC74DC01,1621713600,22-05-2021 20:00:00
8.75,2.2,FE23BC74DC01,1621714500,22-05-2021 20:15:00
8.75,2.2,FE23BC74DC01,1621715400,22-05-2021 20:30:00
8.81,0.66,FE23BC74DC01,1621716300,22-05-2021 20:45:00
8.69,0.66,FE23BC74DC01,1621717200,22-05-2021 21:00:00
8.69,2.64,FE23BC74DC01,1621718100,22-05-2021 21:15:00
8.63,3.52,FE23BC74DC01,1621719000,22-05-2021 21:30:00
8.69,2.2,FE23BC74DC01,1621719900,22-05-2021 21:45:00
8.81,1.32,FE23BC74DC01,1621720800,22-05-2021 22:00:00
8.81,0.88,FE23BC74DC01,1621721700,22-05-2021 22:15:00
8.63,0.44,FE23BC74DC01,1621722600,22-05-2021 22:30:00
8.63,0.44,FE23BC74DC01,1621723500,22-05-2021 22:45:00
8.56,0.22,FE23BC74DC01,1621724400,22-05-2021 23:00:00
8.56,0.22,FE23BC74DC01,1621725300,22-05-2021 23:15:00
8.63,0,FE23BC74DC01,1621726200,22-05-2021 23:30:00
8.63,0,FE23BC74DC01,1621727100,22-05-2021 23:45:00
8.56,0,FE23BC74DC01,1621728000,23-05-2021 00:00:00
8.63,0,FE23BC74DC01,1621728900,23-05-2021 00:15:00
8.63,0,FE23BC74DC01,1621729800,23-05-2021 00:30:00
8.63,0,FE23BC74DC01,1621730700,23-05-2021 00:45:00
8.56,0,FE23BC74DC01,1621731600,23-05-2021 01:00:00
8.5,0,FE23BC74DC01,1621732500,23-05-2021 01:15:00
8.5,0,FE23BC74DC01,1621733400,23-05-2021 01:30:00
8.44,0,FE23BC74DC01,1621734300,23-05-2021 01:45:00
8.44,0,FE23BC74DC01,1621735200,23-05-2021 02:00:00
8.38,0,FE23BC74DC01,1621736100,23-05-2021 02:15:00
8.44,0,FE23BC74DC01,1621737000,23-05-2021 02:30:00
8.44,0,FE23BC74DC01,1621737900,23-05-2021 02:45:00
8.44,0,FE23BC74DC01,1621738800,23-05-2021 03:00:00
